album_name,track_title,track_n,lyric,line,preprocessed_lyric,emotion
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,To catch me now,36,catch,love
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Oh, whoa, whoa, whoa",37,"oh , whoa , whoa , whoa",joy
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,"Try and catch me now, oh",38,"try catch , oh",joy
Fearless (Taylor’s Version),White Horse (Taylor’s Version),5,It's too late to catch me now,39,'s late catch,anger
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You're on the phone with your girlfriend, she's upset",1,"'re phone girlfriend , 's upset",sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,She's going off about something that you said,2,'s going something said,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,'Cause she doesn't get your humor like I do,3,'cause n't get humor like,love
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"I'm in my room, it's a typical Tuesday night",4,"'m room , 's typical tuesday night",anger
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I'm listening to the kind of music she doesn't like,5,'m listening kind music n't like,anger
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,And she'll never know your story like I do,6,'ll never know story like,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Cause she wears short skirts, I wear T-shirts",7,"cause wear short skirt , wear t-shirt",anger
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,She's Cheer Captain and I'm on the bleachers,8,'s cheer captain 'm bleacher,sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Dreaming 'bout the day when you wake up and find,9,dreaming 'bout day wake find,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,That what you're looking for has been here the whole time,10,'re looking whole time,fear
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,If you could see that I'm the onе who understands you,11,could see 'm onе understands,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Been here all along, so why can't you see?",12,"along , ca n't see ?",fear
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You bеlong with me, you belong with me",13,"bеlong , belong",love
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Walking the streets with you and your worn-out jeans,14,walking street worn-out jean,sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I can't help thinking this is how it ought to be,15,ca n't help thinking ought,love
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Laughing on a park bench, thinking to myself",16,"laughing park bench , thinking",anger
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Hey, isn't this easy?",17,"hey , n't easy ?",sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,And you've got a smile that could light up this whole town,18,'ve got smile could light whole town,love
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I haven't seen it in a while since she brought you down,19,n't seen since brought,sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You say you're fine, I know you better than that",20,"say 're fine , know better",anger
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Hey, whatcha doing with a girl like that?",21,"hey , whatcha girl like ?",anger
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"She wears high heels, I wear sneakers",22,"wear high heel , wear sneaker",sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,She's Cheer Captain and I'm on the bleachers,23,'s cheer captain 'm bleacher,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Dreaming about the day when you wake up and find,24,dreaming day wake find,anger
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,That what you're looking for has been here the whole time,25,'re looking whole time,love
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,If you could see that I'm the one who understands you,26,could see 'm one understands,love
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Been here all along, so why can't you see?",27,"along , ca n't see ?",sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me,28,belong,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Standing by and waiting at your back door,29,standing waiting back door,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"All this time how could you not know, baby?",30,"time could know , baby ?",joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You belong with me, you belong with me",31,"belong , belong",joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Oh, I remember you driving to my house",32,"oh , remember driving house",sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,In the middle of the night,33,middle night,sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I'm the one who makes you laugh,34,'m one make laugh,sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,When you know you're 'bout to cry,35,know 're 'bout cry,sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,I know your favorite songs,36,know favorite song,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,And you tell me 'bout your dreams,37,tell 'bout dream,fear
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Think I know where you belong,38,think know belong,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Think I know it's with me,39,think know 's,fear
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Can't you see that I'm the one who understands you,40,ca n't see 'm one understands,fear
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"Been here all along, so why can't you see?",41,"along , ca n't see ?",fear
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me,42,belong,joy
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Standing by and waiting at your back door,43,standing waiting back door,sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"All this time how could you not know, baby?",44,"time could know , baby ?",fear
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,"You belong with me, you belong with me",45,"belong , belong",sadness
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me,46,belong,love
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,Have you ever thought just maybe,47,ever thought maybe,fear
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me?,48,belong ?,anger
Fearless (Taylor’s Version),You Belong With Me (Taylor’s Version),6,You belong with me,49,belong,fear
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,I see your face in my mind as I drive away,1,see face mind drive away,sadness
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,'Cause none of us thought it was gonna end that way,2,'cause none u thought gon na end way,love
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,People are people and sometimes we change our minds,3,people people sometimes change mind,anger
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,But it's killing me to see you go after all this time,4,'s killing see go time,joy
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Mm-mm, mm-mm-mm-mm",5,"mm-mm , mm-mm-mm-mm",sadness
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Mm-mm, mm-mm-mm-mm",6,"mm-mm , mm-mm-mm-mm",love
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,The music starts playing like the end of a sad movie,7,music start playing like end sad movie,love
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,It's the kind of ending you don't really wanna see,8,'s kind ending n't really wan na see,love
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,'Cause it's tragedy and it'll only bring you down,9,'cause 's tragedy 'll bring,fear
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Now I don't know what to be without you around,10,n't know without around,fear
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And we know it's never simple, never easy",11,"know 's never simple , never easy",joy
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Never a clean break, no one here to save me",12,"never clean break , one save",anger
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,You're the only thing I know like the back of my hand,13,'re thing know like back hand,anger
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And I can't breathe without you, but I have to",14,"can't breathe without ,",joy
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Breathe without you, but I have to",15,"breathe without ,",fear
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Never wanted this, never wanna see you hurt",16,"never wanted , never wan na see hurt",fear
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Every little bump in the road, I tried to swerve",17,"every little bump road , tried swerve",joy
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,But people are people and sometimes it doesn't work out,18,people people sometimes n't work,joy
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,And nothin' we say is gonna save us from the fallout,19,nothin ' say gon na save u fallout,love
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And we know it's never simple, never easy",20,"know 's never simple , never easy",sadness
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Never a clean break, no one here to save me",21,"never clean break , one save",love
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,You're the only thing I know like the back of my hand,22,'re thing know like back hand,joy
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And I can't breathe without you, but I have to",23,"can't breathe without ,",fear
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,Breathe without you but I have to,24,breathe without,fear
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"It's 2 A.M., feeling like I just lost a friend",25,"'s 2 a.m. , feeling like lost friend",joy
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Hope you know it's not easy, easy for me",26,"hope know easy , easy",sadness
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"It's 2 A.M., feeling like I just lost a friend",27,"'s 2 a.m. , feeling like lost friend",anger
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Hope you know this ain't easy, easy for me",28,"hope know ai n't easy , easy",love
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"And we know it's never simple, never easy",29,"know 's never simple , never easy",anger
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Never a clean break, no one here to save me, oh",30,"never clean break , one save , oh",love
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"I can't breathe without you, but I have to",31,"can't breathe without ,",anger
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Breathe without you, but I have to",32,"breathe without ,",sadness
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Breathe without you, but I have to",33,"breathe without ,",fear
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"Breathe without you, but I have to",34,"breathe without ,",anger
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"I'm sorry, I'm sorry (Mmm)",35,"'m sorry , 'm sorry ( mmm )",anger
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"I'm sorry, (Yeah, yeah) I'm sorry",36,"'m sorry , ( yeah , yeah ) 'm sorry",fear
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,"I'm sorry, I'm sorry (Ooh, ooh)",37,"'m sorry , 'm sorry ( ooh , ooh )",anger
Fearless (Taylor’s Version),Breathe (Taylor’s Version),7,I'm sorry,38,'m sorry,sadness
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"I took a chance, I took a shot",1,"took chance , took shot",sadness
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"And you might think I'm bulletproof, but I'm not",2,"might think 'm bulletproof , 'm",anger
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"You took a swing, I took it hard",3,"took swing , took hard",joy
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,"And down here from the ground, I see who you are",4,"ground , see",love
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I'm sick and tired of your attitude,5,'m sick tired attitude,joy
Fearless (Taylor’s Version),Tell Me Why (Taylor’s Version),8,I'm feeling like I don't know you,6,'m feeling like n't know,fear
